order_id,user_id,product,category,price,quantity,order_date,country,payment_method,rating
O10639,U489,Printer,Office,1066.33,2,2023-09-21,Poland,Bank Transfer,2.0
O11712,U162,Speaker,Electronics,1232.71,3,2023-06-26,Poland,PayPal,3.0
O11218,U256,Router,Networking,49.63,2,2023-07-19,France,Bank Transfer,3.0
O11158,U547,Router,Networking,1271.57,5,2023-05-28,Spain,Apple Pay,2.0
O11415,U854,Laptop,Electronics,215.07,3,2023-01-02,USA,Card,2.0
O11527,U569,Keyboard,Accessories,1060.85,5,2023-06-11,USA,Google Pay,2.0
O11655,U604,Headphones,Electronics,700.26,2,2023-12-29,France,Card,3.0
O11300,U805,Speaker,Electronics,265.95,4,2023-02-03,Spain,Google Pay,2.0
O11822,U189,Mouse,Accessories,1456.59,1,2023-05-25,Canada,Card,3.0
O10800,U274,Speaker,Electronics,1309.77,3,2023-11-26,USA,PayPal,4.0
O11603,U227,Laptop,Electronics,1271.36,3,2023-06-08,Italy,PayPal,4.0
O10160,U976,Monitor,Electronics,919.18,3,2023-11-11,UK,Apple Pay,2.0
O10956,U984,Printer,Office,155.23,2,2023-07-16,Italy,Apple Pay,3.0
O11186,U533,Router,Networking,896.49,2,2023-01-10,Italy,Apple Pay,2.0
O10821,U803,Smartphone,Electronics,1142.58,3,2023-07-30,Germany,Apple Pay,4.0
O11681,U429,Laptop,Electronics,1282.36,5,2023-01-08,UK,Apple Pay,5.0
O10877,U538,Smartwatch,Electronics,141.76,2,2023-11-09,,Apple Pay,1.0
O10913,U346,Smartwatch,Electronics,1079.75,1,2023-08-16,UK,Apple Pay,3.0
O10152,U982,Smartwatch,Electronics,1126.26,3,2023-11-08,Spain,Card,4.0
O11870,U945,Tablet,Electronics,1323.7,1,2023-05-15,France,Apple Pay,2.0
O11776,U146,Camera,Electronics,1077.76,4,2023-11-23,Germany,Google Pay,5.0
O10509,U125,Smartwatch,Electronics,687.83,2,2023-10-11,Canada,Google Pay,3.0
O11135,U251,Keyboard,Accessories,510.79,1,2023-06-23,USA,Apple Pay,2.0
O11250,U900,Headphones,Electronics,285.81,1,2023-02-08,Italy,Google Pay,3.0
O11683,U277,Smartphone,Electronics,886.69,2,2023-11-09,France,PayPal,1.0
O10103,U687,Speaker,Electronics,539.35,2,2023-08-27,France,Apple Pay,4.0
O11445,U708,Speaker,Electronics,1082.74,3,2023-08-17,Poland,PayPal,2.0
O11443,U125,Smartphone,Electronics,1040.89,3,2023-02-09,UK,PayPal,3.0
O10586,U389,Laptop,Electronics,909.59,4,2023-06-16,UK,Bank Transfer,2.0
O11768,U532,Router,Networking,717.62,2,2023-03-30,USA,Bank Transfer,2.0
O11143,U798,Speaker,Electronics,961.35,4,2023-06-14,Canada,PayPal,4.0
O10053,U679,Headphones,Electronics,,1,2023-06-10,Spain,Bank Transfer,2.0
O10151,U177,Tablet,Electronics,1479.66,2,2023-01-28,Germany,Bank Transfer,3.0
O10403,U899,Laptop,Electronics,157.54,2,2023-08-19,USA,Bank Transfer,1.0
O11942,U480,Tablet,Electronics,746.11,4,2023-12-25,USA,Bank Transfer,
O10207,U800,Camera,Electronics,633.64,4,2023-03-04,USA,Google Pay,2.0
O11894,U176,Monitor,Electronics,1348.39,1,2023-03-25,Canada,Apple Pay,
O11122,U407,Camera,Electronics,547.73,4,2023-03-14,France,PayPal,3.0
O11890,U641,Router,Networking,842.18,3,2023-12-15,Germany,Card,4.0
O10008,U415,Camera,Electronics,116.28,4,2023-03-30,,Card,3.0
O11014,U499,Speaker,Electronics,395.38,5,2023-05-03,Germany,Apple Pay,2.0
O11906,U983,Tablet,Electronics,705.82,1,2023-10-08,Germany,Bank Transfer,4.0
O11060,U763,Smartwatch,Electronics,603.32,4,2023-07-19,Italy,Bank Transfer,3.0
O10452,U534,Smartphone,Electronics,1393.91,4,2023-10-15,Spain,Card,5.0
O10253,U912,Mouse,Accessories,559.75,4,2023-07-07,France,PayPal,1.0
O11327,U831,Printer,Office,776.42,2,2023-01-27,France,Apple Pay,5.0
O10896,U798,Camera,Electronics,1423.78,3,2023-04-21,Spain,Bank Transfer,3.0
O11733,U419,Laptop,Electronics,1180.28,1,2023-01-11,,Bank Transfer,1.0
O10880,U131,Tablet,Electronics,207.01,5,2023-12-03,Spain,Apple Pay,5.0
O11595,U361,Headphones,Electronics,552.49,3,2023-10-30,USA,PayPal,1.0
O11888,U360,Laptop,Electronics,1402.72,1,2023-06-06,UK,PayPal,1.0
O10623,U646,Router,Networking,994.64,1,2023-06-13,Germany,Google Pay,4.0
O10345,U655,Laptop,Electronics,722.45,1,2023-04-30,Spain,Card,3.0
O11702,U103,Speaker,Electronics,581.81,4,2023-05-16,Germany,Apple Pay,5.0
O10262,U245,Headphones,Electronics,544.84,2,2023-11-20,Germany,Apple Pay,2.0
O11634,U422,Speaker,Electronics,355.57,3,2023-07-17,France,PayPal,1.0
O11321,U822,Router,Networking,457.22,2,2023-02-26,France,Apple Pay,4.0
O11438,U970,Tablet,Electronics,1224.14,4,2023-01-11,Italy,,5.0
O10150,U724,Printer,Office,429.78,1,2023-01-08,UK,Bank Transfer,3.0
O10472,U840,Monitor,Electronics,731.84,3,2023-08-04,France,Bank Transfer,3.0
O10640,U750,Keyboard,Accessories,1116.54,5,2023-06-05,Poland,Bank Transfer,5.0
O11289,U545,Speaker,Electronics,1328.83,2,2023-02-18,UK,Bank Transfer,4.0
O11882,U564,Speaker,Electronics,862.54,3,2023-07-12,Italy,Apple Pay,2.0
O10550,U593,Smartphone,Electronics,655.19,3,2023-03-05,USA,Apple Pay,5.0
O11779,U960,Keyboard,Accessories,527.9,3,2023-07-27,USA,Google Pay,4.0
O10928,U629,Tablet,Electronics,342.5,4,2023-04-01,Canada,PayPal,1.0
O10488,U287,Router,Networking,104.77,4,2023-12-30,Spain,PayPal,3.0
O11811,U603,Printer,Office,1419.75,2,2023-03-04,Canada,Google Pay,2.0
O11171,U620,Smartwatch,Electronics,1297.13,5,2023-11-30,USA,Bank Transfer,1.0
O10146,U612,Router,Networking,534.48,5,2023-11-22,Spain,Apple Pay,3.0
O11704,U750,Smartphone,Electronics,1278.76,4,2023-11-20,Spain,Google Pay,1.0
O11928,U185,Headphones,Electronics,1317.31,1,2023-08-17,Germany,PayPal,4.0
O10402,U732,Speaker,Electronics,1111.03,4,2023-11-17,UK,Google Pay,4.0
O10954,U875,Router,Networking,1102.6,1,2023-02-14,UK,Google Pay,1.0
O11877,U705,Mouse,Accessories,1260.05,3,2023-01-23,Canada,Apple Pay,1.0
O10659,U713,Smartwatch,Electronics,66.5,3,2023-04-21,Poland,Bank Transfer,3.0
O11372,U390,Camera,Electronics,976.54,1,2023-04-09,UK,Apple Pay,4.0
O10463,U931,Camera,Electronics,431.3,3,2023-08-12,Italy,Apple Pay,5.0
O11349,U270,Speaker,Electronics,625.59,4,2023-12-14,Poland,Bank Transfer,5.0
O10186,U510,Keyboard,Accessories,1187.12,1,2023-04-07,UK,Apple Pay,4.0
O11147,U178,Camera,Electronics,623.51,2,2023-12-01,USA,Apple Pay,
O11224,U915,Speaker,Electronics,681.16,2,2023-05-29,Canada,PayPal,1.0
O10608,U628,Tablet,Electronics,1318.09,4,2023-03-11,,Google Pay,5.0
O10143,U459,Headphones,Electronics,815.15,3,2023-01-08,France,PayPal,4.0
O10751,U444,Tablet,Electronics,411.13,2,2023-04-08,Germany,PayPal,4.0
O11534,U834,Smartphone,Electronics,1368.79,3,2023-12-30,Canada,Apple Pay,3.0
O10981,U163,Laptop,Electronics,258.82,2,2023-01-21,Canada,PayPal,2.0
O10197,U396,Smartphone,Electronics,647.71,5,2023-10-23,Italy,PayPal,5.0
O11633,U799,Camera,Electronics,1362.16,5,2023-09-23,USA,PayPal,4.0
O10883,U807,Headphones,Electronics,193.18,2,2023-10-22,Italy,PayPal,3.0
O10279,U797,Router,Networking,1326.7,5,2023-04-25,Canada,Card,3.0
O10293,U803,Smartwatch,Electronics,87.7,2,2023-09-27,USA,PayPal,4.0
O11823,U632,Camera,Electronics,546.57,1,2023-01-21,USA,Bank Transfer,4.0
O10400,U614,Tablet,Electronics,21.83,4,2023-05-16,France,PayPal,5.0
O10122,U823,Router,Networking,1053.28,1,2023-07-20,Italy,Google Pay,4.0
O11207,U251,Camera,Electronics,375.52,2,2023-07-02,Germany,Card,1.0
O10202,U574,Camera,Electronics,1298.01,2,2023-07-29,Poland,Card,4.0
O11462,U229,Speaker,Electronics,1340.85,5,2023-10-24,Spain,Google Pay,1.0
O10835,U633,Camera,Electronics,341.5,5,2023-03-04,Canada,Card,1.0
O10246,U826,Router,Networking,1103.69,5,2023-03-22,Spain,Bank Transfer,4.0
O11439,U657,Router,Networking,248.54,4,2023-04-14,UK,Bank Transfer,4.0
O11753,U321,Printer,Office,201.27,4,2023-08-06,France,Bank Transfer,4.0
O11901,U649,Mouse,Accessories,859.21,2,2023-02-09,,Card,1.0
O11707,U176,Smartphone,Electronics,210.56,3,2023-03-18,UK,Google Pay,2.0
O11880,U985,Headphones,Electronics,1138.83,1,2023-08-03,France,Apple Pay,2.0
O11153,U485,Camera,Electronics,113.43,3,2023-11-06,Italy,Google Pay,1.0
O11661,U716,Printer,Office,787.11,4,2023-10-08,Poland,Apple Pay,2.0
O11426,U911,Keyboard,Accessories,1448.86,5,2023-01-08,Italy,Card,4.0
O10384,U245,Speaker,Electronics,1279.74,2,2023-12-11,UK,Apple Pay,4.0
O11758,U899,Camera,Electronics,946.63,5,2023-12-19,France,Google Pay,4.0
O10854,U754,Laptop,Electronics,251.19,4,2023-07-12,Canada,Apple Pay,2.0
O11589,U227,Keyboard,Accessories,1034.1,1,2023-02-13,UK,Apple Pay,4.0
O10219,U429,Router,Networking,453.86,2,2023-01-07,UK,Card,1.0
O10641,U527,Router,Networking,212.3,1,2023-06-11,UK,Bank Transfer,3.0
O10001,U430,Router,Networking,903.34,2,2023-08-03,France,PayPal,3.0
O10112,U607,Monitor,Electronics,371.51,1,2023-07-10,Germany,PayPal,2.0
O10698,U705,Speaker,Electronics,732.69,3,2023-04-27,UK,Card,5.0
O11915,U927,Speaker,Electronics,65.62,1,2023-06-21,France,Apple Pay,2.0
O10951,U286,Headphones,Electronics,341.1,4,2023-10-23,France,Card,1.0
O11648,U492,Headphones,Electronics,456.16,4,2023-04-01,Germany,Google Pay,3.0
O11636,U693,Keyboard,Accessories,1034.85,2,2023-03-12,USA,Bank Transfer,2.0
O11885,U312,Speaker,Electronics,1013.41,3,2023-07-27,USA,Bank Transfer,4.0
O11410,U633,Mouse,Accessories,370.54,2,2023-06-18,Germany,Apple Pay,2.0
O11409,U775,Speaker,Electronics,311.83,5,2023-12-22,Italy,Apple Pay,1.0
O11533,U508,Monitor,Electronics,124.2,4,2023-04-22,Germany,PayPal,3.0
O11291,U709,Laptop,Electronics,30.88,3,2023-10-26,USA,Apple Pay,5.0
O11808,U972,Laptop,Electronics,648.75,3,2023-08-15,Spain,Google Pay,4.0
O10441,U376,Tablet,Electronics,37.92,5,2023-05-28,Spain,Apple Pay,3.0
O11520,U313,Laptop,Electronics,566.7,2,2023-01-06,USA,Google Pay,1.0
O11136,U998,Camera,Electronics,380.49,2,2023-10-11,UK,Card,2.0
O11715,U163,Headphones,Electronics,186.33,2,2023-02-15,Poland,Bank Transfer,1.0
O11256,U501,Smartwatch,Electronics,79.09,3,2023-09-03,Germany,Bank Transfer,2.0
O11863,U760,Mouse,Accessories,953.06,1,2023-10-02,USA,Apple Pay,4.0
O11631,U663,Tablet,Electronics,1055.3,3,2023-10-19,France,Google Pay,3.0
O11695,U563,Camera,Electronics,1398.96,4,2023-02-14,USA,PayPal,3.0
O11397,U594,Tablet,Electronics,68.86,5,2023-04-15,Canada,Card,4.0
O10663,U520,Mouse,Accessories,133.05,1,2023-06-11,Canada,Card,2.0
O11835,U889,Router,Networking,1441.86,3,2023-06-23,Italy,Card,3.0
O11257,U783,Printer,Office,486.99,5,2023-01-30,Spain,Apple Pay,2.0
O11773,U791,Laptop,Electronics,394.09,3,2023-10-14,Germany,PayPal,4.0
O11700,U801,Headphones,Electronics,1206.83,3,2023-01-09,Poland,Card,5.0
O10317,U221,Camera,Electronics,496.7,2,2023-06-23,Canada,PayPal,5.0
O10648,U970,Speaker,Electronics,91.32,5,2023-10-31,Spain,Google Pay,3.0
O11434,U923,Tablet,Electronics,113.51,2,2023-09-13,Canada,Google Pay,2.0
O11479,U924,Mouse,Accessories,1292.71,3,2023-02-17,Poland,Google Pay,
O10709,U989,Printer,Office,326.47,1,2023-11-20,Italy,Bank Transfer,5.0
O11382,U708,Router,Networking,,1,2023-09-21,Germany,Card,3.0
O11282,U947,Smartphone,Electronics,321.16,4,2023-12-17,Canada,Google Pay,4.0
O10972,U883,Monitor,Electronics,641.05,3,2023-11-27,Germany,PayPal,3.0
O10627,U474,Mouse,Accessories,793.41,2,2023-05-25,Poland,PayPal,5.0
O10632,U412,Tablet,Electronics,913.17,5,2023-10-02,,Google Pay,4.0
O11306,U752,Keyboard,Accessories,449.58,2,2023-06-10,UK,Card,4.0
O11400,U306,Printer,Office,328.0,3,2023-08-31,Germany,Apple Pay,2.0
O11408,U827,Laptop,Electronics,1197.46,3,2023-01-22,UK,Google Pay,4.0
O11248,U150,Speaker,Electronics,1382.39,2,2023-05-25,Poland,Google Pay,4.0
O10634,U277,Headphones,Electronics,126.23,2,2023-01-14,Poland,Bank Transfer,4.0
O11254,U675,Tablet,Electronics,98.06,5,2023-10-14,Poland,PayPal,3.0
O11496,U106,Keyboard,Accessories,272.4,1,2023-03-21,USA,Card,2.0
O11371,U263,Keyboard,Accessories,623.69,2,2023-04-01,USA,Google Pay,5.0
O11529,U336,Speaker,Electronics,615.35,2,2023-04-28,Germany,Bank Transfer,4.0
O11663,U268,Smartwatch,Electronics,256.43,5,2023-10-14,France,PayPal,3.0
O11354,U973,Printer,Office,787.05,5,2023-07-03,Poland,Card,4.0
O11925,U344,Printer,Office,584.1,2,2023-02-23,UK,PayPal,5.0
O11900,U395,Keyboard,Accessories,840.01,3,2023-09-14,USA,Bank Transfer,1.0
O11643,U435,Smartwatch,Electronics,958.0,2,2023-07-13,Spain,Bank Transfer,2.0
O11848,U845,Monitor,Electronics,442.16,4,2023-11-17,UK,PayPal,4.0
O10795,U737,Monitor,Electronics,258.82,1,2023-07-28,UK,Card,2.0
O10645,U112,Smartwatch,Electronics,26.46,5,2023-08-23,Germany,Google Pay,2.0
O11012,U539,Keyboard,Accessories,1181.46,5,2023-12-22,France,Apple Pay,4.0
O11839,U578,Smartphone,Electronics,1283.72,2,2023-02-10,Spain,Bank Transfer,1.0
O10556,U278,Keyboard,Accessories,1423.2,4,2023-06-06,USA,Bank Transfer,2.0
O10681,U322,Printer,Office,700.3,2,2023-10-29,France,Card,1.0
O10577,U183,Router,Networking,926.61,4,2023-09-16,Spain,PayPal,4.0
O11109,U590,Smartphone,Electronics,970.29,1,2023-05-06,USA,Apple Pay,3.0
O11266,U187,Camera,Electronics,1048.48,5,2023-10-09,Germany,PayPal,2.0
O11722,U420,Keyboard,Accessories,1369.13,1,2023-04-21,UK,Bank Transfer,1.0
O11183,U803,Smartphone,Electronics,191.03,4,2023-03-15,Italy,,5.0
O10524,U800,Printer,Office,330.43,5,2023-08-15,Italy,Bank Transfer,2.0
O11059,U698,Smartphone,Electronics,204.03,2,2023-12-12,Poland,Apple Pay,2.0
O10540,U980,Speaker,Electronics,1465.66,3,2023-03-25,Canada,Apple Pay,1.0
O11194,U386,Mouse,Accessories,1123.66,2,2023-02-01,Germany,Apple Pay,5.0
O11678,U142,Smartphone,Electronics,904.47,4,2023-10-17,Italy,,4.0
O10748,U116,Smartwatch,Electronics,36.99,5,2023-07-21,UK,PayPal,1.0
O11851,U723,Laptop,Electronics,1272.03,2,2023-07-18,Canada,Bank Transfer,1.0
O11430,U636,Headphones,Electronics,611.16,3,2023-03-09,Italy,Card,4.0
O10484,U401,Camera,Electronics,1178.22,3,2023-02-04,Spain,Card,2.0
O11757,U579,Speaker,Electronics,216.21,4,2023-10-17,Canada,Google Pay,4.0
O10095,U468,Printer,Office,570.59,5,2023-09-25,Germany,PayPal,4.0
O11020,U289,Tablet,Electronics,547.76,3,2023-04-20,UK,Apple Pay,3.0
O10563,U701,Tablet,Electronics,31.34,3,2023-12-19,Canada,Card,3.0
O11264,U354,Smartphone,Electronics,782.65,2,2023-09-07,USA,Bank Transfer,1.0
O10742,U500,Printer,Office,474.03,3,2023-05-20,Canada,PayPal,5.0
O10863,U311,Monitor,Electronics,1207.91,3,2023-06-28,Italy,Card,2.0
O11598,U392,Camera,Electronics,342.2,4,2023-10-04,USA,Google Pay,5.0
O11714,U929,Speaker,Electronics,461.26,1,2023-10-28,Italy,Card,3.0
O11484,U597,Smartphone,Electronics,1287.11,4,2023-05-17,France,PayPal,1.0
O10891,U407,Router,Networking,868.37,5,2023-07-09,Germany,Card,4.0
O11577,U716,Smartphone,Electronics,997.3,5,2023-12-15,,PayPal,4.0
O11038,U765,Tablet,Electronics,130.46,5,2023-11-20,Poland,Apple Pay,4.0
O10206,U460,Tablet,Electronics,1002.04,1,2023-03-25,France,Card,1.0
O10392,U775,Camera,Electronics,412.05,5,2023-12-19,Spain,Google Pay,2.0
O10794,U719,Camera,Electronics,22.95,2,2023-05-14,Spain,PayPal,3.0
O10870,U291,Headphones,Electronics,431.99,3,2023-04-20,Canada,Apple Pay,2.0
O10397,U215,Camera,Electronics,845.52,2,2023-10-13,Canada,PayPal,1.0
O10766,U142,Speaker,Electronics,33.4,4,2023-09-30,UK,PayPal,4.0
O11841,U680,Smartwatch,Electronics,,1,2023-09-05,UK,Google Pay,
O11241,U366,Mouse,Accessories,1087.28,5,2023-11-03,Canada,Bank Transfer,4.0
O11028,U303,Speaker,Electronics,209.92,3,2023-12-30,France,PayPal,3.0
O11792,U516,Router,Networking,864.06,2,2023-02-28,Germany,PayPal,3.0
O10642,U182,Printer,Office,1362.66,3,2023-05-21,France,Card,5.0
O11891,U585,Router,Networking,1125.89,1,2023-11-12,USA,PayPal,4.0
O10612,U181,Smartphone,Electronics,874.37,3,2023-08-07,Italy,Bank Transfer,3.0
O11762,U408,Headphones,Electronics,1054.98,1,2023-05-03,France,Bank Transfer,5.0
O10960,U311,Smartwatch,Electronics,780.86,5,2023-07-21,Italy,Apple Pay,2.0
O11570,U989,Printer,Office,880.55,5,2023-08-28,Italy,Bank Transfer,5.0
O10725,U588,Headphones,Electronics,773.16,4,2023-03-22,UK,PayPal,3.0
O10683,U430,Monitor,Electronics,1018.04,1,2023-08-28,Germany,PayPal,4.0
O10098,U175,Mouse,Accessories,596.02,4,2023-08-21,USA,Google Pay,3.0
O10804,U413,Printer,Office,1151.91,3,2023-01-07,France,PayPal,3.0
O11751,U155,Tablet,Electronics,303.09,4,2023-04-11,UK,Bank Transfer,2.0
O11597,U938,Smartwatch,Electronics,429.89,5,2023-05-18,Germany,PayPal,3.0
O10406,U934,Mouse,Accessories,532.56,1,2023-11-27,UK,PayPal,3.0
O10502,U952,Printer,Office,698.28,1,2023-11-26,Germany,Bank Transfer,1.0
O11071,U515,Smartwatch,Electronics,727.94,2,2023-05-30,Germany,Bank Transfer,5.0
O11056,U588,Camera,Electronics,139.31,2,2023-02-08,Italy,Card,5.0
O10929,U341,Speaker,Electronics,1312.07,3,2023-02-09,France,PayPal,3.0
O10779,U304,Tablet,Electronics,1181.94,2,2023-07-04,France,,2.0
O10200,U236,Smartwatch,Electronics,919.68,1,2023-11-05,USA,Card,2.0
O10134,U870,Tablet,Electronics,1013.93,2,2023-04-28,UK,Bank Transfer,3.0
O11051,U743,Mouse,Accessories,599.78,2,2023-01-04,France,Card,2.0
O10040,U297,Speaker,Electronics,,5,2023-04-08,Italy,Google Pay,3.0
O11017,U409,Smartwatch,Electronics,206.88,4,2023-06-18,USA,Card,5.0
O10230,U776,Tablet,Electronics,757.17,2,2023-01-17,France,Bank Transfer,4.0
O11513,U217,Headphones,Electronics,194.65,2,2023-02-19,France,Apple Pay,3.0
O11796,U512,Router,Networking,1345.77,3,2023-11-12,Italy,Bank Transfer,
O10378,U135,Mouse,Accessories,1069.39,1,2023-10-25,Italy,Google Pay,3.0
O10288,U464,Printer,Office,404.51,4,2023-12-10,Canada,Apple Pay,4.0
O10418,U960,Printer,Office,670.48,4,2023-06-09,UK,Google Pay,1.0
O11698,U352,Monitor,Electronics,25.41,2,2023-10-08,France,Google Pay,2.0
O10391,U266,Printer,Office,912.76,2,2023-10-15,Poland,Apple Pay,4.0
O10592,U174,Printer,Office,358.16,3,2023-03-08,France,Card,1.0
O11522,U321,Printer,Office,898.37,1,2023-05-15,Germany,Bank Transfer,
O11162,U315,Smartphone,Electronics,1089.72,1,2023-01-01,UK,Card,2.0
O11086,U891,Camera,Electronics,81.31,2,2023-01-06,Poland,Bank Transfer,2.0
O11495,U958,Smartphone,Electronics,1467.93,5,2023-01-11,Germany,Card,4.0
O10647,U822,Smartwatch,Electronics,461.12,5,2023-12-06,Poland,PayPal,4.0
O11152,U864,Smartwatch,Electronics,267.84,5,2023-07-11,UK,Bank Transfer,3.0
O11367,U664,Headphones,Electronics,404.87,5,2023-08-14,Germany,Apple Pay,5.0
O10520,U208,Monitor,Electronics,,1,2023-03-04,Poland,Bank Transfer,
O11862,U736,Tablet,Electronics,269.53,3,2023-12-14,Italy,Card,3.0
O10064,U953,Mouse,Accessories,863.69,2,2023-10-15,UK,Card,3.0
O11836,U964,Keyboard,Accessories,1372.45,4,2023-05-24,Poland,Google Pay,3.0
O10014,U395,Router,Networking,150.97,4,2023-07-09,Canada,Google Pay,5.0
O11180,U576,Laptop,Electronics,301.39,4,2023-12-07,USA,PayPal,1.0
O11064,U869,Mouse,Accessories,859.0,5,2023-09-28,USA,Card,4.0
O10492,U718,Smartphone,Electronics,251.45,4,2023-07-03,Poland,PayPal,1.0
O10379,U475,Smartphone,Electronics,148.82,1,2023-06-21,Germany,Apple Pay,3.0
O10187,U616,Router,Networking,69.63,2,2023-01-10,Poland,PayPal,5.0
O10763,U469,Keyboard,Accessories,1015.24,1,2023-11-26,Canada,PayPal,4.0
O10216,U708,Monitor,Electronics,1203.88,3,2023-02-20,Germany,Google Pay,3.0
O10791,U570,Laptop,Electronics,1195.84,1,2023-03-17,USA,Bank Transfer,3.0
O11076,U790,Speaker,Electronics,1261.94,4,2023-06-24,Poland,Card,1.0
O10878,U188,Headphones,Electronics,639.54,1,2023-10-05,France,PayPal,3.0
O10337,U417,Smartwatch,Electronics,,5,2023-02-10,,Card,1.0
O11772,U438,Mouse,Accessories,1314.98,1,2023-06-18,France,Apple Pay,2.0
O10719,U985,Smartphone,Electronics,205.53,3,2023-02-16,Poland,Bank Transfer,3.0
O11748,U375,Printer,Office,1497.39,2,2023-02-23,Spain,PayPal,2.0
O10295,U978,Keyboard,Accessories,117.13,1,2023-05-14,Italy,Apple Pay,3.0
O11725,U428,Headphones,Electronics,1020.32,5,2023-05-11,Germany,Apple Pay,5.0
O11016,U241,Camera,Electronics,498.83,5,2023-03-28,Canada,Bank Transfer,1.0
O11275,U456,Printer,Office,490.5,4,2023-03-31,USA,PayPal,2.0
O11750,U166,Mouse,Accessories,635.55,5,2023-04-29,Poland,,3.0
O11485,U903,Smartwatch,Electronics,931.95,4,2023-01-15,Canada,Google Pay,1.0
O10455,U302,Keyboard,Accessories,347.17,4,2023-08-12,USA,Card,2.0
O10553,U579,Headphones,Electronics,1305.46,2,2023-08-04,Spain,PayPal,3.0
O10815,U950,Keyboard,Accessories,,5,2023-11-19,Canada,PayPal,1.0
O11886,U387,Keyboard,Accessories,1309.03,5,2023-03-18,Spain,Google Pay,3.0
O10269,U153,Monitor,Electronics,1242.78,5,2023-09-18,Italy,Bank Transfer,
O10995,U706,Headphones,Electronics,167.33,2,2023-11-02,UK,Bank Transfer,3.0
O10201,U674,Speaker,Electronics,1185.93,2,2023-10-18,Italy,PayPal,3.0
O10161,U376,Smartwatch,Electronics,1401.86,5,2023-05-30,Spain,Apple Pay,2.0
O11579,U495,Camera,Electronics,314.75,2,2023-06-25,Canada,Apple Pay,4.0
O10729,U436,Speaker,Electronics,1004.42,5,2023-01-03,Poland,Card,4.0
O10401,U203,Headphones,Electronics,367.27,4,2023-04-25,Canada,Card,1.0
O10702,U814,Smartwatch,Electronics,170.67,2,2023-11-11,Germany,PayPal,4.0
O11500,U666,Router,Networking,51.3,3,2023-04-13,Poland,Card,3.0
O11845,U138,Laptop,Electronics,844.09,2,2023-09-17,USA,Bank Transfer,2.0
O11795,U771,Router,Networking,177.07,1,2023-09-14,UK,Card,3.0
O11129,U114,Monitor,Electronics,794.64,1,2023-11-20,Germany,Card,4.0
O10565,U652,Printer,Office,607.58,5,2023-11-01,USA,Google Pay,5.0
O11413,U613,Headphones,Electronics,228.08,1,2023-04-11,Canada,Card,4.0
O11021,U390,Monitor,Electronics,1279.7,3,2023-07-31,Spain,Bank Transfer,5.0
O11025,U657,Laptop,Electronics,149.72,3,2023-01-20,Germany,PayPal,3.0
O11411,U658,Camera,Electronics,343.09,4,2023-04-13,Canada,Card,2.0
O11895,U881,Laptop,Electronics,1131.17,3,2023-03-28,Spain,PayPal,4.0
O11585,U790,Monitor,Electronics,1313.77,3,2023-10-03,Poland,Google Pay,2.0
O11104,U857,Mouse,Accessories,672.0,4,2023-04-11,Canada,Bank Transfer,3.0
O10205,U765,Smartphone,Electronics,,3,2023-05-30,Italy,Bank Transfer,1.0
O10034,U212,Monitor,Electronics,787.81,1,2023-06-29,Poland,PayPal,1.0
O10775,U648,Camera,Electronics,1300.49,1,2023-07-01,USA,Apple Pay,4.0
O10508,U881,Smartwatch,Electronics,1319.19,4,2023-04-02,UK,Bank Transfer,2.0
O11451,U657,Tablet,Electronics,857.46,1,2023-05-14,Poland,Card,5.0
O11478,U836,Router,Networking,331.08,1,2023-11-19,Spain,Google Pay,3.0
O11579,U495,Camera,Electronics,314.75,2,2023-06-25,Canada,Apple Pay,4.0
O11390,U826,Tablet,Electronics,945.96,4,2023-11-24,Poland,Card,4.0
O10091,U517,Mouse,Accessories,590.39,2,2023-03-31,France,PayPal,2.0
O11363,U767,Router,Networking,346.08,3,2023-04-08,USA,,3.0
O10897,U371,Headphones,Electronics,29.52,4,2023-07-08,Poland,Card,4.0
O10564,U921,Headphones,Electronics,669.04,2,2023-12-29,Canada,Google Pay,5.0
O11369,U163,Printer,Office,272.49,4,2023-01-03,UK,Bank Transfer,4.0
O10776,U544,Keyboard,Accessories,1185.33,5,2023-09-15,Italy,Apple Pay,5.0
O10241,U316,Speaker,Electronics,529.69,1,2023-05-09,Canada,Apple Pay,4.0
O10013,U962,Smartphone,Electronics,1410.46,4,2023-09-27,France,Card,5.0
O10315,U101,Router,Networking,34.46,4,2023-12-19,France,Google Pay,3.0
O10600,U482,Camera,Electronics,308.04,1,2023-12-07,USA,Bank Transfer,2.0
O10387,U622,Router,Networking,,3,2023-06-09,France,Apple Pay,2.0
O11297,U136,Camera,Electronics,480.85,5,2023-05-25,France,,5.0
O10166,U540,Mouse,Accessories,746.31,3,2023-03-03,France,PayPal,4.0
O10840,U398,Monitor,Electronics,160.48,4,2023-05-20,Italy,Bank Transfer,5.0
O10020,U147,Tablet,Electronics,1278.06,4,2023-02-02,France,Apple Pay,3.0
O10646,U551,Speaker,Electronics,432.09,3,2023-09-30,Poland,Google Pay,4.0
O11842,U762,Printer,Office,1327.97,5,2023-07-08,UK,Apple Pay,3.0
O11508,U698,Speaker,Electronics,1499.2,1,2023-04-10,Germany,Google Pay,1.0
O11154,U696,Camera,Electronics,1001.46,5,2023-12-06,USA,Card,3.0
O11528,U478,Camera,Electronics,1155.57,2,2023-10-11,Germany,Bank Transfer,2.0
